Mod:Item:MetaData, Localized Name
atum:tile.palmLeaves, Palm Leaves
atum:tile.palmPlanks, Palm Planks
atum:tile.thinCrystalGlass, Thin Crystal Glass
atum:tile.thinFramedGlass, Thin Framed Glass
atum:tile.burningTrap, Burning Trap
atum:tile.pharaohChest, Pharaoh's Chest
atum:tile.redstoneOre, Redstone Ore
atum:tile.coalOre, Coal Ore
atum:tile.ironOre, Iron Ore
atum:tile.goldOre, Gold Ore
atum:tile.lapisOre, Lapis Ore
atum:tile.diamondOre, Diamond Ore
atum:tile.furnaceIdle, Limestone Furnace
atum:tile.furnaceBurning, Limestone Furnace
atum:tile.largeBrick:0, Limestone Large Bricks (Unbreakable)
atum:tile.largeBrick:1, Limestone Large Bricks (Unbreakable)
atum:tile.largeBrick:2, Limestone Large Bricks
atum:tile.crystalStainedGlass:0, Black Stained Crystal Glass
atum:tile.crystalStainedGlass:1, Red Stained Crystal Glass
atum:tile.crystalStainedGlass:2, Green Stained Crystal Glass
atum:tile.crystalStainedGlass:3, Brown Stained Crystal Glass
atum:tile.crystalStainedGlass:4, Blue Stained Crystal Glass
atum:tile.crystalStainedGlass:5, Purple Stained Crystal Glass
atum:tile.crystalStainedGlass:6, Cyan Stained Crystal Glass
atum:tile.crystalStainedGlass:7, Silver Stained Crystal Glass
atum:tile.crystalStainedGlass:8, Gray Stained Crystal Glass
atum:tile.crystalStainedGlass:9, Pink Stained Crystal Glass
atum:tile.crystalStainedGlass:10, Lime Stained Crystal Glass
atum:tile.crystalStainedGlass:11, Yellow Stained Crystal Glass
atum:tile.crystalStainedGlass:12, Light Blue Stained Crystal Glass
atum:tile.crystalStainedGlass:13, Magenta Stained Crystal Glass
atum:tile.crystalStainedGlass:14, Orange Stained Crystal Glass
atum:tile.crystalStainedGlass:15, White Stained Crystal Glass
atum:tile.framedStainedGlass:0, Black Stained Framed Glass
atum:tile.framedStainedGlass:1, Red Stained Framed Glass
atum:tile.framedStainedGlass:2, Green Stained Framed Glass
atum:tile.framedStainedGlass:3, Brown Stained Framed Glass
atum:tile.framedStainedGlass:4, Blue Stained Framed Glass
atum:tile.framedStainedGlass:5, Purple Stained Framed Glass
atum:tile.framedStainedGlass:6, Cyan Stained Framed Glass
atum:tile.framedStainedGlass:7, Silver Stained Framed Glass
atum:tile.framedStainedGlass:8, Gray Stained Framed Glass
atum:tile.framedStainedGlass:9, Pink Stained Framed Glass
atum:tile.framedStainedGlass:10, Lime Stained Framed Glass
atum:tile.framedStainedGlass:11, Yellow Stained Framed Glass
atum:tile.framedStainedGlass:12, Light Blue Stained Framed Glass
atum:tile.framedStainedGlass:13, Magenta Stained Framed Glass
atum:tile.framedStainedGlass:14, Orange Stained Framed Glass
atum:tile.framedStainedGlass:15, White Stained Framed Glass
atum:tile.thinCrystalStainedGlass:0, Black Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:1, Red Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:2, Green Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:3, Brown Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:4, Blue Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:5, Purple Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:6, Cyan Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:7, Silver Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:8, Gray Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:9, Pink Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:10, Lime Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:11, Yellow Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:12, Light Blue Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:13, Magenta Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:14, Orange Stained Thin Crystal Glass
atum:tile.thinCrystalStainedGlass:15, White Stained Thin Crystal Glass
atum:tile.thinFramedStainedGlass:0, Black Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:1, Red Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:2, Green Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:3, Brown Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:4, Blue Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:5, Purple Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:6, Cyan Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:7, Silver Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:8, Gray Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:9, Pink Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:10, Lime Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:11, Yellow Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:12, Light Blue Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:13, Magenta Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:14, Orange Stained Thin Framed Glass
atum:tile.thinFramedStainedGlass:15, White Stained Thin Framed Glass
atum:tile.slab, tile.slab.name
atum:tile.doubleSlab, Limestone Slab
atum:tile.walls, tile.walls.name
betterstorage:crate, Storage Crate
betterstorage:reinforcedChest:0, Reinforced Iron Chest
betterstorage:reinforcedChest:0, Reinforced Gold Chest
betterstorage:reinforcedChest:0, Reinforced Diamond Chest
betterstorage:reinforcedChest:0, Reinforced Emerald Chest
betterstorage:reinforcedChest:0, Reinforced Copper Chest
betterstorage:reinforcedChest:0, Reinforced Tin Chest
betterstorage:reinforcedChest:0, Reinforced Silver Chest
betterstorage:reinforcedChest:0, Reinforced Zinc Chest
betterstorage:reinforcedChest:0, Reinforced Steel Chest
betterstorage:locker, Locker
betterstorage:armorStand, Armor Stand
betterstorage:cardboardBox, Cardboard Box
betterstorage:reinforcedLocker:0, Reinforced Iron Locker
betterstorage:reinforcedLocker:0, Reinforced Gold Locker
betterstorage:reinforcedLocker:0, Reinforced Diamond Locker
betterstorage:reinforcedLocker:0, Reinforced Emerald Locker
betterstorage:reinforcedLocker:0, Reinforced Copper Locker
betterstorage:reinforcedLocker:0, Reinforced Tin Locker
betterstorage:reinforcedLocker:0, Reinforced Silver Locker
betterstorage:reinforcedLocker:0, Reinforced Zinc Locker
betterstorage:reinforcedLocker:0, Reinforced Steel Locker
betterstorage:craftingStation, Crafting Station
betterstorage:flintBlock, Block of Flint
betterstorage:lockableDoor, Locked Iron Door
betterstorage:present, Present
BiblioCraft:tile.BiblioFramedChest:0, Framed Chest
BiblioCraft:BiblioPaneler:0, Oak Furniture Paneler
BiblioCraft:BiblioPaneler:1, Spruce Furniture Paneler
BiblioCraft:BiblioPaneler:2, Birch Furniture Paneler
BiblioCraft:BiblioPaneler:3, Jungle Furniture Paneler
BiblioCraft:BiblioPaneler:4, Acacia Furniture Paneler
BiblioCraft:BiblioPaneler:5, Dark Oak Furniture Paneler
BiblioCraft:BiblioPaneler:6, Framed Furniture Paneler
BiblioCraft:BiblioClipboard, tile.BiblioClipboard.name
BiblioCraft:BiblioTypewriter:0, White Typewriter
BiblioCraft:BiblioTypewriter:1, Light Gray Typewriter
BiblioCraft:BiblioTypewriter:2, Gray Typewriter
BiblioCraft:BiblioTypewriter:3, Black Typewriter
BiblioCraft:BiblioTypewriter:4, Red Typewriter
BiblioCraft:BiblioTypewriter:5, Orange Typewriter
BiblioCraft:BiblioTypewriter:6, Yellow Typewriter
BiblioCraft:BiblioTypewriter:7, Lime Typewriter
BiblioCraft:BiblioTypewriter:8, Green Typewriter
BiblioCraft:BiblioTypewriter:9, Cyan Typewriter
BiblioCraft:BiblioTypewriter:10, Light Blue Typewriter
BiblioCraft:BiblioTypewriter:11, Blue Typewriter
BiblioCraft:BiblioTypewriter:12, Purple Typewriter
BiblioCraft:BiblioTypewriter:13, Magenta Typewriter
BiblioCraft:BiblioTypewriter:14, Pink Typewriter
BiblioCraft:BiblioTypewriter:15, Brown Typewriter
BiblioCraft:BiblioClock:0, Oak Clock
BiblioCraft:BiblioClock:1, Spruce Clock
BiblioCraft:BiblioClock:2, Birch Clock
BiblioCraft:BiblioClock:3, Jungle Clock
BiblioCraft:BiblioClock:4, Acacia Clock
BiblioCraft:BiblioClock:5, Dark Oak Clock
BiblioCraft:BiblioClock:6, Framed Clock
BiblioCraft:BiblioFlatPainting:0, Oak Painting Frame
BiblioCraft:BiblioFlatPainting:1, Spruce Painting Frame
BiblioCraft:BiblioFlatPainting:2, Birch Painting Frame
BiblioCraft:BiblioFlatPainting:3, Jungle Painting Frame
BiblioCraft:BiblioFlatPainting:4, Acacia Painting Frame
BiblioCraft:BiblioFlatPainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioFlatPainting:6, Framed Painting Frame
BiblioCraft:BiblioSimplePainting:0, Oak Painting Frame
BiblioCraft:BiblioSimplePainting:1, Spruce Painting Frame
BiblioCraft:BiblioSimplePainting:2, Birch Painting Frame
BiblioCraft:BiblioSimplePainting:3, Jungle Painting Frame
BiblioCraft:BiblioSimplePainting:4, Acacia Painting Frame
BiblioCraft:BiblioSimplePainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioSimplePainting:6, Framed Painting Frame
BiblioCraft:BiblioMiddlePainting:0, Oak Painting Frame
BiblioCraft:BiblioMiddlePainting:1, Spruce Painting Frame
BiblioCraft:BiblioMiddlePainting:2, Birch Painting Frame
BiblioCraft:BiblioMiddlePainting:3, Jungle Painting Frame
BiblioCraft:BiblioMiddlePainting:4, Acacia Painting Frame
BiblioCraft:BiblioMiddlePainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioMiddlePainting:6, Framed Painting Frame
BiblioCraft:BiblioFancyPainting:0, Oak Painting Frame
BiblioCraft:BiblioFancyPainting:1, Spruce Painting Frame
BiblioCraft:BiblioFancyPainting:2, Birch Painting Frame
BiblioCraft:BiblioFancyPainting:3, Jungle Painting Frame
BiblioCraft:BiblioFancyPainting:4, Acacia Painting Frame
BiblioCraft:BiblioFancyPainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioFancyPainting:6, Framed Painting Frame
BiblioCraft:BiblioBorderlessPainting:0, Oak Painting Frame
BiblioCraft:BiblioBorderlessPainting:1, Spruce Painting Frame
BiblioCraft:BiblioBorderlessPainting:2, Birch Painting Frame
BiblioCraft:BiblioBorderlessPainting:3, Jungle Painting Frame
BiblioCraft:BiblioBorderlessPainting:4, Acacia Painting Frame
BiblioCraft:BiblioBorderlessPainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioBorderlessPainting:6, Framed Painting Frame
BiblioCraft:BiblioPaintPress, Painting Press
BiblioCraft:BiblioSwordPedestal:0, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:1, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:2, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:3, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:4, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:5, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:6, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:7, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:8, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:9, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:10, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:11, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:12, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:13, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:14, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:15, Sword Pedestal
BiblioCraft:BiblioFancySign:0, Oak Fancy Sign
BiblioCraft:BiblioFancySign:1, Spruce Fancy Sign
BiblioCraft:BiblioFancySign:2, Birch Fancy Sign
BiblioCraft:BiblioFancySign:3, Jungle Fancy Sign
BiblioCraft:BiblioFancySign:4, Acacia Fancy Sign
BiblioCraft:BiblioFancySign:5, Dark Oak Fancy Sign
BiblioCraft:BiblioFancySign:6, Framed Fancy Sign
BiblioCraft:BiblioWorkbench:0, Oak Fancy Workbench
BiblioCraft:BiblioWorkbench:1, Spruce Fancy Workbench
BiblioCraft:BiblioWorkbench:2, Birch Fancy Workbench
BiblioCraft:BiblioWorkbench:3, Jungle Fancy Workbench
BiblioCraft:BiblioWorkbench:4, Acacia Fancy Workbench
BiblioCraft:BiblioWorkbench:5, Dark Oak Fancy Workbench
BiblioCraft:BiblioWorkbench:6, Framed Fancy Workbench
BiblioCraft:BiblioBell, Desk Bell
BiblioCraft:Bibliotheca:0, Oak Bookcase
BiblioCraft:Bibliotheca:1, Spruce Bookcase
BiblioCraft:Bibliotheca:2, Birch Bookcase
BiblioCraft:Bibliotheca:3, Jungle Bookcase
BiblioCraft:Bibliotheca:4, Acacia Bookcase
BiblioCraft:Bibliotheca:5, Dark Oak Bookcase
BiblioCraft:Bibliotheca:6, Framed Bookcase
BiblioCraft:BookcaseFilled:0, Oak Bookcase
BiblioCraft:BookcaseFilled:1, Spruce Bookcase
BiblioCraft:BookcaseFilled:2, Birch Bookcase
BiblioCraft:BookcaseFilled:3, Jungle Bookcase
BiblioCraft:BookcaseFilled:4, Acacia Bookcase
BiblioCraft:BookcaseFilled:5, Dark Oak Bookcase
BiblioCraft:BookcaseFilled:6, Framed Bookcase
BiblioCraft:BiblioPotionShelf:0, Oak Potion Shelf
BiblioCraft:BiblioPotionShelf:1, Spruce Potion Shelf
BiblioCraft:BiblioPotionShelf:2, Birch Potion Shelf
BiblioCraft:BiblioPotionShelf:3, Jungle Potion Shelf
BiblioCraft:BiblioPotionShelf:4, Acacia Potion Shelf
BiblioCraft:BiblioPotionShelf:5, Dark Oak Potion Shelf
BiblioCraft:BiblioPotionShelf:6, Framed Potion Shelf
BiblioCraft:BiblioShelf:0, Oak Shelf
BiblioCraft:BiblioShelf:1, Spruce Shelf
BiblioCraft:BiblioShelf:2, Birch Shelf
BiblioCraft:BiblioShelf:3, Jungle Shelf
BiblioCraft:BiblioShelf:4, Acacia Shelf
BiblioCraft:BiblioShelf:5, Dark Oak Shelf
BiblioCraft:BiblioShelf:6, Framed Shelf
BiblioCraft:BiblioRack:0, Oak Tool Rack
BiblioCraft:BiblioRack:1, Spruce Tool Rack
BiblioCraft:BiblioRack:2, Birch Tool Rack
BiblioCraft:BiblioRack:3, Jungle Tool Rack
BiblioCraft:BiblioRack:4, Acacia Tool Rack
BiblioCraft:BiblioRack:5, Dark Oak Tool Rack
BiblioCraft:BiblioRack:6, Framed Tool Rack
BiblioCraft:BiblioCase:0, Oak Case
BiblioCraft:BiblioCase:1, Spruce Case
BiblioCraft:BiblioCase:2, Birch Case
BiblioCraft:BiblioCase:3, Jungle Case
BiblioCraft:BiblioCase:4, Acacia Case
BiblioCraft:BiblioCase:5, Dark Oak Case
BiblioCraft:BiblioCase:6, Framed Case
BiblioCraft:BiblioLabel:0, Oak Wood Label
BiblioCraft:BiblioLabel:1, Spruce Wood Label
BiblioCraft:BiblioLabel:2, Birch Wood Label
BiblioCraft:BiblioLabel:3, Jungle Wood Label
BiblioCraft:BiblioLabel:4, Acacia Label
BiblioCraft:BiblioLabel:5, Dark Oak Label
BiblioCraft:BiblioLabel:6, Framed Label
BiblioCraft:BiblioDesk:0, Oak Desk
BiblioCraft:BiblioDesk:1, Spruce Desk
BiblioCraft:BiblioDesk:2, Birch Desk
BiblioCraft:BiblioDesk:3, Jungle Desk
BiblioCraft:BiblioDesk:4, Acacia Desk
BiblioCraft:BiblioDesk:5, Dark Oak Desk
BiblioCraft:BiblioDesk:6, Framed Desk
BiblioCraft:BiblioTable:0, Oak Table
BiblioCraft:BiblioTable:1, Spruce Table
BiblioCraft:BiblioTable:2, Birch Table
BiblioCraft:BiblioTable:3, Jungle Table
BiblioCraft:BiblioTable:4, Acacia Table
BiblioCraft:BiblioTable:5, Dark Oak Table
BiblioCraft:BiblioTable:6, Framed Table
BiblioCraft:Armor Stand, Armor Stand
BiblioCraft:Typesetting Machine, Typesetting Table
BiblioCraft:Printing Press, Printing Press
BiblioCraft:BiblioLantern:0, Fancy Lantern
BiblioCraft:BiblioLantern:1, Fancy Lantern
BiblioCraft:BiblioLantern:2, Fancy Lantern
BiblioCraft:BiblioLantern:3, Fancy Lantern
BiblioCraft:BiblioLantern:4, Fancy Lantern
BiblioCraft:BiblioLantern:5, Fancy Lantern
BiblioCraft:BiblioLantern:6, Fancy Lantern
BiblioCraft:BiblioLantern:7, Fancy Lantern
BiblioCraft:BiblioLantern:8, Fancy Lantern
BiblioCraft:BiblioLantern:9, Fancy Lantern
BiblioCraft:BiblioLantern:10, Fancy Lantern
BiblioCraft:BiblioLantern:11, Fancy Lantern
BiblioCraft:BiblioLantern:12, Fancy Lantern
BiblioCraft:BiblioLantern:13, Fancy Lantern
BiblioCraft:BiblioLantern:14, Fancy Lantern
BiblioCraft:BiblioLantern:15, Fancy Lantern
BiblioCraft:BiblioIronLantern:0, Fancy Lantern
BiblioCraft:BiblioIronLantern:1, Fancy Lantern
BiblioCraft:BiblioIronLantern:2, Fancy Lantern
BiblioCraft:BiblioIronLantern:3, Fancy Lantern
BiblioCraft:BiblioIronLantern:4, Fancy Lantern
BiblioCraft:BiblioIronLantern:5, Fancy Lantern
BiblioCraft:BiblioIronLantern:6, Fancy Lantern
BiblioCraft:BiblioIronLantern:7, Fancy Lantern
BiblioCraft:BiblioIronLantern:8, Fancy Lantern
BiblioCraft:BiblioIronLantern:9, Fancy Lantern
BiblioCraft:BiblioIronLantern:10, Fancy Lantern
BiblioCraft:BiblioIronLantern:11, Fancy Lantern
BiblioCraft:BiblioIronLantern:12, Fancy Lantern
BiblioCraft:BiblioIronLantern:13, Fancy Lantern
BiblioCraft:BiblioIronLantern:14, Fancy Lantern
BiblioCraft:BiblioIronLantern:15, Fancy Lantern
BiblioCraft:BiblioLamp:0, Fancy Lamp
BiblioCraft:BiblioLamp:1, Fancy Lamp
BiblioCraft:BiblioLamp:2, Fancy Lamp
BiblioCraft:BiblioLamp:3, Fancy Lamp
BiblioCraft:BiblioLamp:4, Fancy Lamp
BiblioCraft:BiblioLamp:5, Fancy Lamp
BiblioCraft:BiblioLamp:6, Fancy Lamp
BiblioCraft:BiblioLamp:7, Fancy Lamp
BiblioCraft:BiblioLamp:8, Fancy Lamp
BiblioCraft:BiblioLamp:9, Fancy Lamp
BiblioCraft:BiblioLamp:10, Fancy Lamp
BiblioCraft:BiblioLamp:11, Fancy Lamp
BiblioCraft:BiblioLamp:12, Fancy Lamp
BiblioCraft:BiblioLamp:13, Fancy Lamp
BiblioCraft:BiblioLamp:14, Fancy Lamp
BiblioCraft:BiblioLamp:15, Fancy Lamp
BiblioCraft:BiblioIronLamp:0, Fancy Lamp
BiblioCraft:BiblioIronLamp:1, Fancy Lamp
BiblioCraft:BiblioIronLamp:2, Fancy Lamp
BiblioCraft:BiblioIronLamp:3, Fancy Lamp
BiblioCraft:BiblioIronLamp:4, Fancy Lamp
BiblioCraft:BiblioIronLamp:5, Fancy Lamp
BiblioCraft:BiblioIronLamp:6, Fancy Lamp
BiblioCraft:BiblioIronLamp:7, Fancy Lamp
BiblioCraft:BiblioIronLamp:8, Fancy Lamp
BiblioCraft:BiblioIronLamp:9, Fancy Lamp
BiblioCraft:BiblioIronLamp:10, Fancy Lamp
BiblioCraft:BiblioIronLamp:11, Fancy Lamp
BiblioCraft:BiblioIronLamp:12, Fancy Lamp
BiblioCraft:BiblioIronLamp:13, Fancy Lamp
BiblioCraft:BiblioIronLamp:14, Fancy Lamp
BiblioCraft:BiblioIronLamp:15, Fancy Lamp
BiblioCraft:BiblioStuffs:0, Cookie Jar
BiblioCraft:BiblioStuffs:2, Dinner Plate
BiblioCraft:BiblioStuffs:3, Disc Rack
BiblioCraft:BiblioMapFrames:0, Oak Map Frame
BiblioCraft:BiblioMapFrames:1, Spruce Map Frame
BiblioCraft:BiblioMapFrames:2, Birch Map Frame
BiblioCraft:BiblioMapFrames:3, Jungle Map Frame
BiblioCraft:BiblioMapFrames:4, Acacia Map Frame
BiblioCraft:BiblioMapFrames:5, Dark Oak Map Frame
BiblioCraft:BiblioMapFrames:6, Framed Map Frame
BiblioCraft:BiblioSeats:0, Oak Seat
BiblioCraft:BiblioSeats:1, Spruce Seat
BiblioCraft:BiblioSeats:2, Birch Seat
BiblioCraft:BiblioSeats:3, Jungle Seat
BiblioCraft:BiblioSeats:4, Acacia Seat
BiblioCraft:BiblioSeats:5, Dark Oak Seat
BiblioCraft:BiblioSeats:6, Framed Seat
IC2:blockOreCopper, ic2.blockOreCopper.name
IC2:blockOreTin, ic2.blockOreTin.name
IC2:blockOreUran, ic2.blockOreUran.name
IC2:blockOreLead, ic2.blockOreLead.name
IC2:blockRubWood, ic2.blockRubWood.name
IC2:blockRubLeaves, ic2.blockRubLeaves.name
IC2:blockRubSapling, ic2.blockRubSapling.name
IC2:blockHarz, ic2.blockHarz.name
IC2:blockRubber, ic2.blockRubber.name
IC2:blockFenceIron, ic2.blockFenceIron.name
IC2:blockAlloy, ic2.blockAlloy.name
IC2:blockBasalt, ic2.blockBasalt.name
IC2:blockAlloyGlass, ic2.blockAlloyGlass.name
IC2:blockDoorAlloy, tile.blockDoorAlloy.name
IC2:blockReinforcedFoam, ic2.blockReinforcedFoam.name
IC2:blockFoam, ic2.blockFoam.name
IC2:blockWall, ic2.blockWall.name
IC2:blockScaffold, ic2.blockScaffold.name
IC2:blockIronScaffold, ic2.blockIronScaffold.name
IC2:blockMetal:0, ic2.blockMetalCopper
IC2:blockMetal:1, ic2.blockMetalTin
IC2:blockMetal:2, ic2.blockMetalBronze
IC2:blockMetal:3, ic2.blockMetalUranium
IC2:blockMetal:4, ic2.blockMetalLead
IC2:blockMetal:5, ic2.blockMetalAdvIron
